index,middle
397,647
397,647
397,647
397,648
396,647
396,646
396,647
395,648
395,646
393,646
394,645
393,646
395,646
394,646
394,647
394,646
394,646
393,646
393,645
393,646
394,646
392,645
393,645
393,643
394,645
391,645
393,645
394,646
393,645
394,646
393,645
393,645
394,645
393,646
393,646
393,645
393,646
391,646
393,645
393,645
393,645
393,645
393,645
393,645
392,645
394,645
393,645
393,646
392,645
392,645
393,645
392,645
393,646
392,645
393,645
393,645
393,645
393,645
392,645
392,644
392,645
392,645
392,646
394,646
392,645
393,646
391,645
393,646
394,646
393,645
392,645
392,645
393,645
392,645
393,645
392,645
392,646
394,644
392,645
391,645
393,645
393,645
391,645
393,645
391,644
392,645
393,645
393,645
393,645
392,645
392,645
391,645
392,645
392,645
392,645
392,645
391,645
392,645
392,645
392,646
392,646
392,645
392,645
392,643
392,646
392,644
393,645
392,644
392,645
392,645
393,645
390,645
392,644
392,646
391,646
393,645
391,645
392,646
392,646
393,645
393,645
396,647
397,648
396,648
397,647
397,648
398,648
397,649
396,650
397,649
395,648
391,646
386,644
388,644
387,643
387,643
387,643
388,643
387,643
388,643
388,644
389,645
390,644
391,644
390,645
391,645
391,645
393,646
393,648
393,646
393,646
392,647
391,646
390,646
392,647
389,647
392,646
404,660
419,689
455,707
479,704
503,696
525,679
544,667
555,664
573,665
580,668
587,669
583,671
581,669
582,668
587,668
580,670
576,669
576,668
574,668
575,667
572,666
574,665
573,663
572,663
570,664
569,662
569,662
568,663
570,661
567,661
567,661
568,661
569,661
568,661
566,661
566,661
566,660
565,660
564,660
562,660
564,660
562,659
562,660
561,659
562,660
560,660
561,659
558,659
558,660
560,660
557,660
557,659
558,661
558,660
558,660
557,660
558,660
556,660
556,660
558,660
557,659
556,660
555,659
557,660
555,660
555,660
555,659
555,659
555,659
554,660
554,661
553,660
553,661
553,661
554,660
552,660
551,659
552,660
