index,middle
417,697
416,697
417,697
417,696
416,696
417,696
417,696
418,697
417,696
418,696
417,695
417,695
417,696
416,696
417,696
417,696
417,696
418,697
417,696
418,695
417,696
417,696
417,696
417,696
417,695
416,696
417,696
417,697
415,695
416,696
415,696
417,695
417,696
417,695
418,696
417,695
417,694
418,695
418,696
417,696
417,695
418,695
417,696
418,695
418,696
417,695
417,695
419,695
418,696
418,696
418,695
417,695
417,695
417,696
418,696
417,695
417,696
418,694
417,696
417,696
417,695
417,696
418,695
418,696
418,696
417,695
418,695
418,696
418,695
418,696
417,695
418,695
417,695
418,694
419,695
418,695
418,694
417,695
416,696
418,694
418,694
416,695
419,695
418,694
418,695
417,695
417,695
418,695
417,695
418,694
417,695
419,695
416,695
417,695
416,695
417,695
417,694
416,694
418,694
418,694
419,692
421,692
425,692
424,690
424,689
423,688
423,687
421,685
420,683
421,680
421,679
422,679
423,678
423,678
480,678
508,672
531,664
539,657
541,656
540,653
541,651
542,649
541,645
540,640
537,638
537,637
533,636
533,636
532,635
530,635
530,635
529,635
525,635
527,635
526,635
526,635
524,634
525,634
525,635
522,634
523,635
523,636
521,636
522,635
522,635
521,636
520,636
521,636
520,637
521,636
521,637
520,636
518,638
519,637
520,637
518,637
520,637
519,636
519,637
518,637
519,637
519,637
517,638
516,636
518,637
517,639
518,638
518,637
517,637
518,638
515,639
518,640
517,640
517,640
518,640
516,639
517,639
517,638
516,639
516,640
517,638
516,639
516,639
513,639
