index,middle
513,646
514,648
512,647
513,647
514,647
514,647
510,647
511,647
510,647
512,647
503,648
481,649
458,649
429,649
417,650
409,650
400,651
386,651
370,653
367,652
368,652
367,652
368,652
370,654
370,654
372,655
374,656
375,658
375,659
376,659
376,660
377,660
378,660
378,661
380,662
382,661
382,661
382,660
384,661
385,660
385,660
386,661
387,660
386,661
389,660
389,659
389,659
390,659
389,659
388,659
389,659
392,659
391,659
392,659
394,660
393,659
393,659
394,659
393,658
395,658
394,659
393,659
394,659
395,659
394,655
394,659
395,658
395,658
395,659
395,659
396,658
396,658
396,658
396,658
396,658
397,657
399,657
401,656
413,657
428,657
447,655
462,653
485,651
500,649
515,647
525,645
531,641
531,637
532,634
532,635
532,634
530,633
528,633
527,633
525,634
524,633
524,633
525,634
524,633
524,633
522,632
524,635
522,634
520,634
520,635
521,634
522,636
519,635
519,635
518,635
517,636
518,636
520,637
519,636
515,636
518,636
518,635
516,635
516,636
517,636
517,636
517,636
515,636
516,636
516,636
516,637
514,636
514,636
513,636
515,636
515,637
516,637
515,638
513,637
515,639
515,638
513,638
514,638
514,638
516,639
514,638
516,639
513,639
514,638
512,639
514,639
511,640
513,640
511,640
514,641
510,640
514,639
515,641
513,640
511,639
513,640
