index,middle
507,646
508,647
506,646
507,646
507,647
507,647
505,646
506,646
499,647
480,646
455,646
432,643
418,642
404,641
396,640
387,639
382,639
378,638
376,640
376,639
377,641
378,643
380,644
382,648
381,648
383,647
385,648
384,649
385,649
385,649
386,648
386,649
386,649
388,649
388,648
388,648
388,649
389,648
389,648
389,648
389,648
389,648
390,648
390,648
390,648
391,647
391,649
393,648
392,648
393,648
393,649
394,648
391,648
395,648
394,648
394,648
395,649
394,648
395,648
395,649
395,648
394,648
394,648
395,647
396,648
394,648
395,648
396,647
395,648
396,647
396,648
395,648
395,648
395,647
398,646
396,648
396,648
397,648
396,647
397,648
397,648
396,648
397,648
400,648
405,650
421,658
445,658
467,651
495,648
522,644
537,642
536,642
537,640
531,640
529,640
527,640
528,639
528,640
527,640
527,640
527,640
523,640
524,639
524,639
524,639
523,640
522,638
522,640
523,640
523,639
522,640
521,639
521,638
519,638
520,638
518,640
520,639
519,639
518,638
518,639
519,639
520,638
520,639
518,638
519,639
518,639
517,638
517,639
517,639
517,639
517,638
516,639
514,638
518,638
518,639
515,639
516,641
517,638
515,640
515,639
516,638
514,639
514,640
514,640
514,639
512,639
514,640
512,640
513,639
512,639
511,639
511,640
513,638
511,640
511,640
