index,middle
514,640
516,639
513,640
515,640
514,640
515,640
507,642
480,646
425,641
383,642
377,643
374,643
371,644
371,646
371,649
373,650
377,654
378,659
378,659
380,660
381,660
382,661
384,662
386,662
389,664
390,664
389,663
391,664
393,664
394,663
395,663
396,663
396,663
397,662
398,663
397,663
398,663
399,662
399,663
399,663
399,663
400,663
400,662
400,662
400,662
400,661
399,661
401,663
401,662
401,661
401,662
400,661
401,662
401,661
400,661
401,660
403,661
402,662
403,661
403,662
402,661
403,661
404,661
403,661
403,661
403,661
403,660
402,661
403,661
404,660
403,660
404,660
404,661
403,661
404,661
404,660
403,660
404,660
405,660
402,660
404,660
403,660
403,660
404,660
448,658
480,653
489,653
503,652
514,652
524,651
529,650
531,649
531,647
529,647
526,648
525,648
523,647
521,647
521,646
521,646
522,646
521,646
520,646
519,647
521,646
520,646
517,646
518,646
519,645
518,646
520,646
518,646
517,646
517,646
517,646
517,647
518,646
518,646
518,644
517,644
517,647
515,646
516,646
516,646
515,647
515,647
516,647
515,647
516,646
515,646
512,647
515,646
515,646
515,646
516,647
513,648
514,647
512,647
514,646
514,646
513,646
513,647
512,645
513,646
513,646
511,645
512,646
511,646
511,647
511,647
512,646
512,646
510,647
512,646
511,647
508,645
