index,middle
515,638
515,639
513,639
516,639
514,638
515,638
515,637
514,639
497,645
468,645
412,641
388,639
387,639
382,639
381,638
378,639
377,641
375,642
377,642
376,642
378,643
378,642
380,643
380,646
382,648
385,651
386,652
387,652
387,652
389,652
389,653
388,653
389,654
390,654
391,654
390,654
392,653
391,654
392,655
392,654
393,655
392,654
393,654
393,655
393,654
392,655
395,655
396,655
393,654
393,654
396,652
396,654
395,654
397,654
396,654
397,653
397,654
396,654
397,654
397,652
397,654
398,654
397,654
396,654
398,653
397,653
398,654
398,654
398,653
398,653
398,653
399,652
399,653
398,653
399,653
399,653
398,653
399,652
399,653
398,654
400,653
400,653
401,653
404,656
411,661
442,663
472,660
490,658
514,654
523,651
535,648
535,646
536,644
536,644
535,643
534,643
532,643
533,642
531,643
526,642
529,643
526,642
525,642
526,643
525,642
525,642
522,643
524,643
523,643
522,641
522,642
521,641
520,642
521,641
521,643
521,643
518,643
519,643
518,642
518,642
520,642
519,642
519,642
518,643
517,642
518,641
519,642
516,642
515,642
517,642
517,642
517,642
516,640
516,642
516,642
516,642
516,642
514,642
515,642
514,642
515,641
516,642
516,642
515,642
516,642
515,642
514,642
514,642
512,643
515,642
513,642
514,642
514,642
514,642
514,643
515,642
