index,middle
511,638
511,640
511,639
510,639
513,639
508,640
511,639
511,639
506,639
491,644
465,643
435,642
417,643
405,642
393,643
384,644
377,642
377,644
377,644
376,645
377,645
378,647
379,646
383,646
384,646
384,646
385,646
386,646
386,646
385,646
385,647
387,647
388,647
389,647
388,647
388,647
388,646
389,648
389,648
389,648
389,648
391,648
390,649
391,650
391,649
389,648
389,650
391,650
391,651
392,650
391,650
391,651
392,650
393,650
393,651
393,650
394,651
394,651
394,651
396,650
394,650
394,651
394,649
394,650
396,650
397,649
395,650
394,649
396,650
395,650
396,650
396,649
396,650
396,649
396,649
396,649
394,650
395,649
396,650
397,649
417,650
423,649
439,649
461,649
489,648
499,648
513,647
525,647
530,647
531,643
531,640
531,640
530,639
528,639
528,641
526,638
526,640
525,639
525,639
524,638
521,638
522,638
520,639
521,638
521,638
521,638
521,638
519,638
518,638
518,637
519,638
518,638
518,638
517,638
518,637
519,639
518,639
517,639
517,638
516,638
516,638
516,640
515,639
517,638
514,639
515,639
516,639
516,639
516,638
515,638
513,639
514,638
514,638
513,639
514,638
513,639
511,638
514,639
511,639
511,639
514,638
514,638
512,638
510,638
513,639
511,639
511,638
514,637
514,639
512,639
510,638
511,639
514,638
511,639
512,639
513,638
