index,middle
346,773
348,774
347,774
348,773
349,773
347,773
348,773
347,773
349,772
347,773
347,772
348,772
347,773
347,773
348,773
348,772
347,773
348,772
349,771
351,768
359,758
370,736
377,711
384,692
387,679
392,669
388,662
385,658
437,656
666,656
423,655
1023,655
1023,655
1023,656
605,655
551,655
560,655
560,654
559,655
1023,655
456,655
468,655
1023,655
438,655
608,654
1023,656
1022,655
1023,656
1023,655
1022,655
1022,656
1023,656
1018,656
1023,656
1020,656
1023,656
530,656
1023,657
408,656
456,656
1022,657
1023,657
1023,657
1023,657
1023,657
999,657
389,658
381,659
1023,668
378,685
378,702
378,727
373,746
370,762
367,767
363,777
362,781
358,785
356,786
355,787
350,787
350,786
349,785
349,785
348,785
348,784
347,783
347,782
348,782
347,782
348,781
347,782
347,781
346,781
347,781
347,780
346,780
346,780
347,780
347,780
346,780
346,780
347,780
347,780
347,779
347,779
347,779
348,778
347,779
348,779
347,779
348,778
347,778
347,778
347,779
348,777
348,778
347,778
347,779
346,778
349,778
347,777
347,777
348,778
348,777
348,778
349,778
349,777
348,776
348,777
350,777
349,777
349,778
348,777
350,777
349,777
350,777
351,777
350,778
348,778
350,777
350,776
351,776
351,776
351,777
350,776
350,776
351,776
351,776
351,776
351,776
351,776
350,776
352,776
352,775
