index,middle
360,772
359,772
359,769
360,771
360,772
359,771
359,772
359,771
360,771
360,772
361,761
368,721
363,689
363,674
362,667
361,665
362,662
362,661
362,661
362,660
365,660
372,660
374,661
374,661
374,662
374,661
373,662
370,663
373,664
371,664
372,663
372,664
373,665
373,665
373,665
374,665
373,666
373,666
373,666
374,665
375,667
375,667
375,667
376,668
374,668
375,668
377,668
376,667
377,668
376,668
377,665
374,668
375,667
375,668
376,668
376,667
375,667
375,668
375,668
376,668
376,669
375,668
376,668
375,669
374,668
377,668
375,667
375,668
374,668
376,669
374,669
376,668
376,673
377,679
375,679
376,678
375,678
375,678
374,677
374,677
375,676
375,677
374,677
374,689
378,732
364,769
359,777
354,784
352,785
349,788
348,788
346,788
346,787
344,786
344,784
344,784
344,782
343,783
344,783
343,782
344,781
344,781
343,782
344,780
344,780
343,780
343,780
344,779
344,778
343,779
342,779
343,778
345,778
346,777
345,777
346,776
345,777
346,777
346,776
346,776
346,776
347,776
346,775
347,776
347,776
346,775
347,776
346,776
346,774
347,775
347,775
346,774
348,775
347,775
347,775
346,775
347,775
347,775
346,775
347,774
347,773
347,774
346,775
347,774
348,774
348,773
347,774
346,775
348,774
348,774
348,773
347,774
347,774
348,773
349,773
