index,middle
353,773
353,773
353,772
353,773
352,773
353,773
352,773
356,771
363,747
360,698
359,675
359,663
358,654
359,649
362,646
361,645
359,646
471,646
364,647
394,648
390,648
442,649
439,650
394,650
392,651
396,652
398,652
400,653
402,652
374,653
374,653
533,654
514,653
533,653
469,654
419,653
458,655
387,654
550,654
369,655
369,654
368,655
374,656
372,655
373,655
400,655
404,656
380,655
378,655
379,656
520,655
476,655
531,656
415,656
561,654
823,656
512,655
420,656
563,655
451,656
425,655
411,657
518,656
436,656
495,656
459,656
415,656
519,657
534,656
539,656
530,656
570,656
538,657
546,656
366,657
367,657
367,657
367,657
368,657
367,657
367,657
368,660
370,706
942,733
364,764
357,778
355,783
353,785
352,785
351,785
350,785
351,783
350,784
350,782
351,781
350,782
350,781
350,781
350,781
351,781
350,780
350,778
351,780
350,779
350,779
350,778
350,778
350,777
350,778
351,777
350,777
350,776
350,777
350,776
349,776
350,776
349,776
350,776
350,774
350,774
349,775
350,776
350,775
351,775
350,775
351,775
350,774
351,774
350,774
352,775
351,775
351,774
351,774
351,774
352,774
351,775
353,773
352,774
351,773
352,773
351,772
352,772
351,772
351,772
352,772
352,772
352,772
351,772
351,771
351,771
351,772
351,772
350,772
351,772
352,771
352,772
