index,middle
415,689
415,690
417,690
416,690
417,688
417,689
416,689
416,689
417,690
416,689
416,689
416,689
416,689
414,689
416,689
416,689
416,689
416,689
416,689
416,689
417,689
416,689
417,689
416,689
416,689
416,689
416,689
415,689
417,688
417,690
416,689
417,689
416,689
416,689
416,689
417,689
416,689
416,690
416,688
416,690
416,689
417,689
417,689
416,689
417,689
416,689
416,690
416,689
416,691
417,691
416,690
417,690
416,690
416,690
416,690
416,689
417,688
416,689
417,689
416,689
416,690
416,689
417,689
416,689
416,689
416,689
416,689
417,689
416,689
414,689
415,689
415,689
416,689
416,689
416,688
415,689
416,689
415,689
416,689
414,688
416,689
415,689
416,689
415,690
414,689
415,688
414,689
416,689
417,689
416,689
416,689
413,689
416,689
415,689
415,689
416,688
416,689
415,689
415,689
416,689
415,689
416,689
416,689
415,689
415,689
416,688
416,689
415,689
416,688
415,689
416,689
415,688
416,688
416,689
416,689
417,689
415,688
416,688
415,688
415,689
415,688
415,689
414,689
415,689
415,688
416,688
416,689
415,688
415,705
412,732
409,760
404,781
394,787
379,792
365,794
351,796
342,794
338,792
340,790
335,788
332,789
333,788
336,787
335,788
335,786
335,785
334,786
336,785
333,785
337,785
336,784
336,785
336,784
337,783
337,783
337,783
338,783
339,783
339,782
340,782
339,782
340,782
338,782
340,781
340,781
340,781
339,781
341,780
340,780
340,780
340,780
341,780
341,779
340,780
340,780
341,778
340,780
341,780
341,780
341,780
341,780
340,780
340,780
339,779
340,779
340,779
339,779
340,779
342,779
339,778
340,779
340,779
340,779
340,779
341,777
340,779
341,779
340,779
339,778
340,778
340,777
341,777
339,778
341,779
