index,middle
358,774
357,774
358,773
358,775
357,774
357,775
357,774
357,774
358,773
365,764
493,722
379,693
380,678
380,672
379,666
379,662
380,659
379,656
379,655
379,654
380,652
379,652
380,654
382,654
383,655
546,656
562,656
1023,659
488,660
1023,660
1022,660
1023,660
1019,661
1023,660
1023,661
1023,660
1023,662
424,661
413,662
554,662
603,662
1019,662
438,662
1021,663
426,663
428,663
425,663
425,664
427,664
429,663
1023,664
410,664
1023,664
1023,664
431,664
432,664
435,664
440,664
531,665
586,664
577,665
1023,665
416,664
416,664
416,664
417,665
415,665
419,665
419,665
420,664
420,665
419,665
418,665
417,665
431,665
441,666
444,672
1023,689
1023,717
1023,733
385,750
379,764
377,772
370,780
367,783
363,784
362,783
361,784
360,782
358,783
357,783
359,782
357,782
357,782
357,782
357,781
358,781
357,781
358,781
357,780
358,779
358,780
358,779
358,778
358,778
358,778
356,778
358,778
357,778
358,778
356,777
357,777
358,777
358,777
357,777
358,777
356,776
359,777
358,777
358,776
358,776
359,776
358,776
356,776
357,777
358,775
359,776
358,775
358,776
359,777
359,776
358,775
358,776
358,776
357,775
358,775
358,775
357,774
358,774
358,775
358,775
357,774
357,775
358,774
356,774
358,774
358,775
358,774
358,774
358,773
358,774
359,774
358,774
357,773
357,773
