index,middle
409,683
411,682
410,682
410,683
411,683
411,683
410,682
410,683
411,682
410,682
409,683
410,683
411,683
412,683
410,683
410,681
411,682
409,683
409,682
411,683
411,683
409,683
410,682
410,683
411,683
412,682
411,681
409,682
410,683
411,682
411,682
411,682
410,682
411,682
411,682
412,683
411,683
411,683
411,683
411,682
411,682
412,683
411,682
410,683
412,683
412,683
411,683
411,683
411,682
412,685
420,689
432,702
458,740
482,765
513,784
536,804
552,1022
562,816
566,815
560,815
559,812
556,811
554,812
554,811
553,812
554,812
554,811
552,811
554,809
550,810
549,808
549,808
550,808
548,807
546,807
547,806
548,807
546,806
546,805
545,806
545,806
544,805
545,805
544,804
545,806
543,805
542,805
541,804
543,804
543,804
544,804
543,805
544,804
544,804
543,805
544,805
544,804
543,805
544,804
541,804
543,804
542,803
543,803
542,803
542,803
543,803
542,802
541,803
539,803
541,803
541,802
541,803
539,802
542,803
541,802
541,802
540,802
541,801
539,802
540,799
540,802
537,801
538,802
538,803
