index,middle
522,792
522,792
521,791
523,793
522,792
521,792
522,793
522,793
522,791
522,792
522,792
521,792
521,792
523,791
522,792
521,793
522,792
520,791
521,792
521,791
513,782
489,761
463,735
445,720
434,710
421,700
408,693
401,690
399,687
399,687
400,687
399,686
400,685
402,686
402,685
402,686
402,686
403,685
403,686
404,687
405,686
406,687
406,688
408,687
408,687
409,689
409,688
409,688
408,689
409,689
410,689
410,689
412,689
412,689
411,690
412,690
411,690
413,689
413,690
413,690
412,690
414,689
413,690
414,690
414,691
415,691
414,691
414,691
416,691
416,691
416,692
416,691
415,692
415,692
414,691
416,691
416,692
415,692
417,691
416,692
417,692
418,692
417,689
417,692
417,692
417,693
419,696
438,711
462,734
483,755
500,769
510,781
520,789
526,796
530,801
537,803
545,806
543,806
545,805
544,805
542,804
540,803
540,803
539,802
538,802
535,803
536,802
536,802
534,801
536,801
534,800
533,799
535,800
534,799
532,798
533,799
534,798
533,799
532,798
531,799
532,797
532,798
532,798
532,798
531,796
530,797
532,797
530,797
530,797
531,796
530,797
529,796
529,793
528,795
527,795
529,796
529,794
528,794
528,795
528,795
529,795
527,795
528,795
528,795
527,794
526,795
528,794
528,795
529,795
527,794
527,793
527,794
527,794
527,794
528,794
527,794
