index,middle
527,793
526,794
527,794
526,793
524,794
525,793
527,794
524,794
526,793
525,792
523,784
505,767
481,747
461,727
445,711
431,701
425,693
407,686
398,683
398,682
399,681
399,680
398,681
399,680
399,680
401,681
400,681
401,680
402,680
401,680
402,680
403,681
403,681
403,681
404,682
405,682
404,681
404,682
406,682
406,682
406,682
405,683
406,683
406,683
408,683
408,683
409,683
409,683
409,685
409,683
412,684
411,683
412,683
413,683
412,684
413,684
411,682
412,683
412,684
411,683
412,684
411,681
411,684
413,683
413,684
413,683
412,683
413,684
413,684
412,684
413,684
413,684
413,684
413,684
414,684
415,684
413,685
414,684
414,685
414,684
414,685
415,685
414,685
416,687
435,702
462,733
490,760
507,778
528,793
532,800
542,805
553,807
547,806
552,805
548,802
545,801
542,802
541,802
540,800
540,802
539,799
539,801
539,799
539,800
537,800
537,799
536,799
537,795
536,797
532,797
535,795
534,796
533,795
533,796
532,796
531,798
534,797
532,796
533,795
532,795
531,795
533,795
531,794
531,794
531,795
530,794
531,793
529,793
530,794
528,794
531,793
530,793
528,793
529,792
528,793
529,792
530,793
529,792
529,793
527,792
529,792
529,793
530,792
529,792
528,792
529,792
528,792
526,792
528,797
528,796
526,795
525,791
526,791
527,791
527,791
526,791
