index,middle
529,797
529,797
529,798
529,797
527,797
530,796
530,797
529,796
528,797
528,796
530,796
524,791
511,785
509,783
497,775
490,768
475,756
461,744
451,729
438,717
427,708
419,700
409,695
405,691
404,687
400,683
396,682
397,681
396,680
395,679
395,678
397,679
395,679
398,680
396,680
399,680
399,680
399,681
401,682
398,682
400,683
401,683
402,684
402,684
402,684
403,684
403,685
403,684
403,684
404,685
403,684
404,685
404,685
405,684
405,684
405,685
406,685
406,685
406,685
406,685
405,685
407,685
406,686
405,685
407,685
408,685
407,685
407,686
408,686
409,686
408,687
406,686
406,687
407,687
408,687
407,687
407,687
409,687
406,687
408,687
408,687
409,687
411,687
411,688
421,702
447,729
489,762
506,781
521,795
531,803
537,807
543,810
550,810
551,808
548,808
546,806
545,805
544,806
543,804
542,804
541,804
541,804
539,803
540,803
537,800
536,803
537,802
539,802
537,802
535,801
538,802
536,801
537,800
533,800
535,801
535,800
532,800
534,800
534,800
533,801
534,800
534,799
531,798
532,799
532,798
532,799
532,798
532,795
533,798
532,798
531,797
531,798
531,798
531,797
530,797
531,797
532,797
531,797
529,796
530,796
530,797
530,797
530,797
532,797
529,798
528,797
529,797
528,797
528,797
529,795
528,797
528,796
528,795
530,796
528,796
527,797
