index,middle
525,790
526,790
526,790
524,790
524,790
526,790
525,790
525,790
525,788
517,779
495,762
470,742
452,725
432,713
419,701
407,693
403,689
402,688
403,687
402,688
403,688
405,688
404,688
406,688
406,689
406,688
408,689
406,689
408,689
410,687
411,691
410,691
411,690
411,691
412,690
412,691
412,690
412,691
413,690
412,692
415,692
414,692
415,691
414,692
414,692
415,692
413,693
415,693
414,692
417,692
415,694
416,693
416,693
415,693
416,693
416,693
416,693
417,693
416,694
416,693
418,693
418,694
418,694
418,695
421,695
421,695
420,695
419,696
420,695
420,695
421,695
422,696
421,696
422,696
422,696
421,697
422,697
423,697
422,697
422,697
423,697
423,698
425,699
433,702
444,710
471,742
507,775
522,793
530,801
538,807
543,807
546,1023
545,805
541,805
542,803
541,801
538,802
536,801
536,801
535,801
535,800
534,799
534,797
534,798
533,798
532,797
534,797
530,796
531,797
532,797
530,796
530,797
531,795
528,796
530,796
530,796
528,796
529,796
529,796
529,795
528,795
527,795
528,795
527,794
528,795
529,794
525,794
526,795
528,794
527,794
527,793
528,794
527,795
527,793
527,795
526,793
528,794
527,794
527,794
527,794
526,793
526,794
527,792
527,793
526,793
524,793
525,793
527,793
526,793
525,794
526,793
525,793
524,792
523,792
524,792
524,792
525,792
523,793
