index,middle
524,791
525,792
524,791
522,791
525,792
524,792
524,792
524,792
523,792
524,791
522,793
524,791
523,790
516,784
502,769
480,751
467,739
455,728
443,717
431,703
421,692
407,686
404,681
395,680
395,678
394,677
393,677
395,676
396,677
396,678
397,679
396,678
395,679
397,678
398,678
399,679
399,679
400,680
400,679
400,679
400,679
401,679
401,680
400,680
401,680
401,680
402,680
403,681
403,680
404,681
404,681
404,681
405,681
404,681
405,681
405,681
405,681
404,681
406,682
406,682
406,683
407,682
407,682
406,684
414,687
414,687
416,688
415,686
413,687
412,686
413,687
412,687
415,687
415,688
417,696
418,698
418,698
420,698
420,700
426,703
442,712
473,733
491,755
509,776
525,791
537,799
545,804
557,808
555,1023
551,805
547,804
547,802
543,802
543,801
542,801
541,800
540,799
539,799
540,799
539,799
539,798
539,798
537,798
539,796
536,797
537,797
537,796
534,797
536,797
534,796
534,794
534,795
533,795
535,794
534,793
533,794
530,794
531,793
534,794
530,793
531,794
530,793
531,793
533,794
530,794
531,793
530,793
529,793
531,793
529,790
529,792
530,793
529,793
530,792
530,792
528,792
530,792
530,791
529,792
529,792
529,792
528,792
530,792
527,791
529,792
530,792
530,791
527,791
528,790
528,790
528,792
528,791
527,790
527,791
528,790
